normalized_time,LSL_timestamp,participant_id,trial_number,session,condition,angle_degrees,is_control_trial,trial_type,fixation id,duration [ms],head_heading_deg,gaze_heading_deg,head_heading_deg_raw,gaze_heading_deg_raw,sc_mid_to_head_signed_deviation,sc_mid_to_head_abs_deviation,sc_left_to_head_signed_deviation,sc_right_to_head_signed_deviation,sc_span_deg,sc_left_half_span_deg,sc_right_half_span_deg,sc_mid_to_gaze_signed_deviation,sc_mid_to_gaze_abs_deviation,sc_left_to_gaze_abs_deviation,sc_right_to_gaze_abs_deviation,bearing_screen_left,bearing_screen_center,bearing_screen_right,ws_mid_to_head_signed_deviation,ws_mid_to_head_deviation,ws_left_to_head_signed_deviation,ws_right_to_head_signed_deviation,ws_span_deg,ws_left_half_span_deg,ws_right_half_span_deg,ws_mid_to_gaze_signed_deviation,ws_mid_to_gaze_deviation,ws_left_to_gaze_deviation,ws_right_to_gaze_deviation,bearing_WS_left,bearing_WS_center,bearing_WS_right,chest_heading_deg_raw,chest_heading_deg,chair_heading_deg_raw,chair_heading_deg,left_foot_heading_deg_raw,left_foot_heading_deg,right_foot_heading_deg_raw,right_foot_heading_deg,coordination_angle_gaze_head_deg,coordination_angle_gaze_head_abs_deg,episode_index,episode_type,episode_state,gmm_boundary_deg,gmm_workspace_center_deg,gmm_target_center_deg
11.04065,136530.32791,P13,8,1,Stand,45,0,experimental,24.0,115.0,8.774088632493488,19.42595441665054,15.781922888190309,25.41051632510573,-51.833057711584445,51.833057711584445,63.186714741130686,39.33264182659684,23.854072914533845,11.35365702954624,12.500415884987603,-41.18119192742739,41.18119192742739,52.53484895697363,28.68077604243979,71.96080337362417,60.60714634407793,48.10673045909033,29.193182348981,29.193182348981,19.78914170475284,63.687067117794925,83.47620882254776,48.98232405373384,34.49388476881393,39.84504813313805,39.84504813313805,9.137275920595783,74.33893290195198,28.563230337246324,-20.41909371648751,-54.91297848530142,19.829826912409487,20.04583197793002,,,28.060340956970748,27.859424113437345,77.67260826728904,67.56377710661118,10.651865784157051,10.651865784157051,3,inspection,inspecting_screen,-59.149293056069816,-122.4458184741737,4.14723236203407
11.048982,136530.33624,P13,8,1,Stand,45,0,experimental,24.0,115.0,7.15057522167308,17.197323642073115,13.09701316080367,22.56299467113245,-53.49381292196298,53.49381292196298,64.85917057315308,40.97710965532991,23.882060917823168,11.365357651190097,12.516703266633073,-43.44706450156295,43.44706450156295,54.81242215275304,30.93036123492988,72.00974579482616,60.644388143636064,48.12768487700299,27.84720633254216,27.84720633254216,21.38510039718895,62.29437103620643,83.67947143339538,49.23230672973111,34.44716470366427,37.89395475294219,37.89395475294219,11.338351976788914,72.34111945660646,28.53567561886203,-20.69663111086908,-55.14379581453335,19.305132906006463,19.49182437642509,,,27.63035952825058,27.892600672744408,79.64049948761794,66.77648773748243,10.046748420400036,10.046748420400036,3,inspection,inspecting_screen,-59.149293056069816,-122.4458184741737,4.14723236203407
11.057315,136530.34457,P13,8,1,Stand,45,0,experimental,24.0,115.0,5.514467126126675,14.898569811227702,10.230425174494826,21.17969168055552,-55.16862308012784,55.16862308012784,66.54521476661762,42.63604854136159,23.90916622525603,11.376591686489776,12.532574538766257,-45.78452039502682,45.78452039502682,57.16111208151659,33.25194585626056,72.0596818927443,60.68309020625452,48.15051566748826,26.480930076393065,26.480930076393065,23.002453651192127,60.88545738366168,83.8879110348538,49.48338372758519,34.40452730726861,35.86503276149409,35.86503276149409,13.6183509660911,70.2695600687627,28.5169207773188,-20.96646295026639,-55.37099025753501,18.67790395133639,18.936718585995635,,,28.063248381698173,27.93604744595453,80.51845887481346,65.97284068159965,9.384102685101029,9.384102685101029,3,inspection,inspecting_screen,-59.149293056069816,-122.4458184741737,4.14723236203407
11.065647,136530.35291,P13,8,1,Stand,45,0,experimental,24.0,115.0,3.8696172880852657,12.563509720405534,7.367541870458126,18.84228780872263,-56.85337233383498,56.85337233383498,68.2407096299342,44.30538742017902,23.935322209755185,11.38733729609922,12.547984913655966,-48.15947990151472,48.15947990151472,59.54681719761393,35.61149498785875,72.11032691801947,60.72298962192025,48.17500470826428,25.09761084641798,25.09761084641798,24.63697195302976,59.46347708535592,84.10044903838568,49.734582799447736,34.36586623893794,33.79150327873825,33.79150327873825,15.943079520709489,68.15736951767619,28.506589241115023,-21.22799355833272,-55.59385979727065,18.14069474626274,18.38306754644435,,,28.12273011933456,27.97699083823392,79.95380646107355,65.14060052644643,8.693892432320268,8.693892432320268,3,inspection,inspecting_screen,-59.149293056069816,-122.4458184741737,4.14723236203407
11.07398,136530.36124,P13,8,1,Stand,45,0,experimental,24.0,115.0,2.218925892645359,10.105885572348882,4.40021499236957,17.004192153280485,-58.54501303919832,58.54501303919832,69.94266198980276,45.98202665333957,23.960635336463184,11.397648950604436,12.56298638585875,-50.6580533594948,50.6580533594948,62.05570231009924,38.09506697363605,72.16158788244812,60.76393893184368,48.20095254598493,23.70127978108883,23.70127978108883,26.28483327244774,58.031863151732296,84.31669642418004,49.98611305353657,34.33058337064347,31.58823946079235,31.58823946079235,18.39787359274422,65.91882283143582,28.5037591650931,-21.48235388844347,-55.81293725908694,17.5054369280318,17.823665827157157,,,28.00521655138417,27.980251523308453,78.60876187643476,64.29641634479992,7.886959679703523,7.886959679703523,3,inspection,inspecting_screen,-59.149293056069816,-122.4458184741737,4.14723236203407
11.082312,136530.36957,P13,8,1,Stand,45,0,experimental,24.0,115.0,0.5641222372801735,7.597148211081702,1.44191891508828,14.015529872737176,-60.242031471530254,60.242031471530254,71.64952246943577,47.66447805148445,23.985044417951315,11.407490997905512,12.577553420045804,-53.209005497728725,53.209005497728725,64.61649649563424,40.63145207768292,72.21364470671594,60.80615370881043,48.22860028876463,22.293045359332268,22.293045359332268,27.945403538225435,56.59239879599664,84.53780233422208,50.2384488975577,34.299353436664376,29.3260713331338,29.3260713331338,20.912377564423902,63.62542476979817,28.509525775505608,-21.72892312205209,-56.02827655871647,16.99868389161682,17.26410061123744,,,27.987456912030524,27.9834490925883,77.48912993299109,63.45222292726456,7.033025973801529,7.033025973801529,3,inspection,inspecting_screen,-59.149293056069816,-122.4458184741737,4.14723236203407
11.090645,136530.3779,P13,8,1,Stand,45,0,experimental,24.0,115.0,-1.094098862652885,5.099590762856991,-1.4370238873198673,12.379224661923445,-61.94380503528416,61.94380503528416,73.36063870824685,49.3521484090347,24.00849029921216,11.416833672962696,12.59165662624946,-55.75011540977428,55.75011540977428,67.16694908273698,43.15845878352482,72.26653984559397,60.84970617263127,48.25804954638181,20.873022369861587,20.873022369861587,29.618629968381413,55.14563300464437,84.76426297302578,50.491652338243,34.27261063478278,27.066711995371463,27.066711995371463,23.424940342871537,61.33932263015424,28.524531105728528,-21.967121232514472,-56.23973186729725,16.317454020853148,16.708575232909624,,,27.479503412327773,27.997592247020748,75.39971337585925,62.60315656209608,6.193689625509876,6.193689625509876,3,inspection,inspecting_screen,-59.149293056069816,-122.4458184741737,4.14723236203407
11.098978,136530.38624,P13,8,1,Stand,45,0,experimental,24.0,115.0,-2.7587863141040714,2.562554016094623,-4.361378467127054,9.584003670079966,-63.65327650334686,63.65327650334686,75.07895965581568,51.047981569812606,24.03097808600308,11.42568315246882,12.605294933534251,-58.331936173148165,58.331936173148165,69.75761932561699,45.72664123961391,72.32017334171161,60.89449018924279,48.289195255708535,19.438246881168567,19.438246881168567,31.307300524879167,53.68848503986885,84.99578556474802,50.74554740604773,34.250238158700284,24.75958721136726,24.75958721136726,25.98596019468048,59.009825370067546,28.548514210775096,-22.19703319527264,-56.44727135397292,15.84720494084624,16.154174520562037,,,27.42671690625332,28.01611468013894,73.76526617845303,61.74420304403586,5.321340330198694,5.321340330198694,3,inspection,inspecting_screen,-59.149293056069816,-122.4458184741737,4.14723236203407
11.10731,136530.39457,P13,8,1,Stand,45,0,experimental,24.0,115.0,-4.429763338667527,-0.0160588779986312,-7.366438212739581,7.162401017048552,-65.37018027364752,65.37018027364752,76.80424055513643,52.75169474873573,24.0525458064007,11.434060281488913,12.61848552491179,-60.956475812978624,60.956475812978624,72.39053609446754,48.337990288066834,72.3744772164689,60.94041693497999,48.3219314100682,17.989308547979505,17.989308547979505,33.0108519539418,52.22131886461372,85.23217081855552,51.0001605019213,34.23201031663422,22.4030130086484,22.4030130086484,28.5971474932729,56.63502332528262,28.58108861527427,-22.419071886647032,-56.65108220328125,15.10534799446853,15.609014369984976,,,27.468952783000617,28.02596719918097,71.76064123350176,60.87855671634517,4.413704460668896,4.413704460668896,3,inspection,inspecting_screen,-59.149293056069816,-122.4458184741737,4.14723236203407
11.115643,136530.4029,P13,8,1,Stand,45,0,experimental,24.0,115.0,-6.100242177196776,-2.581305981400277,-10.29144647734961,3.387178252606418,-67.08780157141427,67.08780157141427,78.52975521962966,54.4565813775055,24.073173842124163,11.441953648215389,12.631220193908774,-63.568865375617776,63.568865375617776,75.01081902383316,50.937645181709,72.42951304243289,60.9875593942175,48.35633920030872,16.532807447084167,16.532807447084167,34.722930684303805,50.75101203568028,85.47394271998408,51.25573813138797,34.21820458859611,20.051743642880663,20.051743642880663,31.203994488507306,54.26994823147675,28.62268850710703,-22.633049624280943,-56.85125421287704,14.3756521434143,15.070092485684825,,,27.803712909365856,28.03893900254513,69.78787900196767,60.01475554258127,3.518936195796499,3.518936195796499,3,inspection,inspecting_screen,-59.149293056069816,-122.4458184741737,4.14723236203407
